transaction_id,customer_id,amount,transaction_date,transaction_type,status,payment_method
TXN00354,CUST0044,1580.5,2025-12-24,One-time Add-on,Completed,Credit Card
TXN00355,CUST0044,163.15,2024-09-06,Upgrade,Completed,Credit Card
TXN00356,CUST0044,1178.96,2025-09-19,Subscription,Completed,Invoice
TXN00357,CUST0045,-453.05,2023-03-24,Refund,Pending,Credit Card
TXN00358,CUST0045,-318.35,2023-03-08,Downgrade,Completed,Credit Card
TXN00359,CUST0045,-501.36,2023-10-02,Refund,Completed,Credit Card
TXN00360,CUST0045,1465.25,2024-02-11,Subscription,Completed,Credit Card
TXN00361,CUST0045,1489.69,2022-12-26,Subscription,Completed,ACH
TXN00362,CUST0045,1447.37,2022-09-29,Renewal,Completed,Invoice
TXN00363,CUST0045,1775.26,2024-03-17,Subscription,Completed,ACH
TXN00364,CUST0045,1649.02,2024-03-11,Renewal,Completed,Wire Transfer
TXN00365,CUST0045,1356.5,2022-09-29,Subscription,Completed,ACH
TXN00366,CUST0045,1291.55,2024-06-18,One-time Add-on,Completed,Credit Card
TXN00367,CUST0045,1665.02,2023-02-20,Subscription,Completed,Invoice
TXN00368,CUST0045,1717.86,2023-04-11,Subscription,Completed,Credit Card
TXN00369,CUST0046,-802.08,2023-02-23,Refund,Pending,Invoice
TXN00370,CUST0046,-196.42,2025-04-25,Refund,Completed,Wire Transfer
TXN00371,CUST0046,-368.42,2025-07-31,Downgrade,Pending,Credit Card
TXN00372,CUST0046,2617.05,2025-12-28,Renewal,Completed,Credit Card
TXN00373,CUST0046,644.14,2024-05-02,Upgrade,Completed,ACH
TXN00374,CUST0046,2867.08,2023-04-22,One-time Add-on,Completed,ACH
TXN00375,CUST0047,38.88,2025-01-07,Upgrade,Completed,ACH
TXN00376,CUST0047,-30.17,2025-10-06,Downgrade,Completed,Credit Card
TXN00377,CUST0047,-90.19,2024-08-02,Refund,Completed,Wire Transfer
TXN00378,CUST0047,359.82,2025-05-16,One-time Add-on,Completed,Credit Card
TXN00379,CUST0047,-55.79,2024-09-22,Refund,Completed,ACH
TXN00380,CUST0047,-57.31,2024-07-07,Downgrade,Completed,ACH
TXN00381,CUST0047,330.91,2025-09-06,One-time Add-on,Completed,Wire Transfer
TXN00382,CUST0047,298.38,2025-01-29,Subscription,Completed,Invoice
TXN00383,CUST0047,-87.49,2024-12-29,Downgrade,Completed,Invoice
TXN00384,CUST0047,-27.65,2024-08-02,Downgrade,Pending,Invoice
TXN00385,CUST0047,-45.98,2024-12-07,Downgrade,Completed,ACH
TXN00386,CUST0048,326.97,2024-08-20,Renewal,Completed,Credit Card
TXN00387,CUST0048,295.5,2024-08-22,Renewal,Completed,Invoice
TXN00388,CUST0048,65.77,2024-07-25,Upgrade,Completed,ACH
TXN00389,CUST0048,-169.07,2024-12-31,Refund,Pending,ACH
TXN00390,CUST0048,-92.47,2024-07-04,Downgrade,Completed,ACH
TXN00391,CUST0048,-90.72,2024-11-10,Downgrade,Completed,Invoice
TXN00392,CUST0048,314.64,2024-12-17,Renewal,Completed,ACH
TXN00393,CUST0048,412.4,2025-01-26,One-time Add-on,Pending,Credit Card
TXN00394,CUST0048,285.56,2024-09-26,Subscription,Completed,Credit Card
TXN00395,CUST0049,-328.38,2025-09-04,Downgrade,Completed,Credit Card
TXN00396,CUST0049,-212.96,2025-03-27,Downgrade,Completed,Credit Card
TXN00397,CUST0049,1649.64,2024-12-23,Renewal,Completed,Credit Card
TXN00398,CUST0049,-420.12,2022-10-15,Downgrade,Completed,Invoice
TXN00399,CUST0049,-585.14,2025-11-24,Refund,Failed,Invoice
TXN00400,CUST0049,-421.66,2023-06-23,Refund,Completed,Wire Transfer
TXN00401,CUST0049,-630.74,2025-04-20,Refund,Completed,Credit Card
TXN00402,CUST0049,-355.23,2024-11-09,Refund,Completed,Invoice
TXN00403,CUST0049,-917.44,2024-03-18,Refund,Completed,ACH
TXN00404,CUST0049,2228.31,2023-02-25,One-time Add-on,Completed,Credit Card
TXN00405,CUST0050,5080.93,2025-05-18,Subscription,Completed,Credit Card
TXN00406,CUST0050,1023.58,2025-05-20,Upgrade,Completed,Credit Card
TXN00407,CUST0050,-2338.74,2025-12-06,Refund,Completed,Wire Transfer
TXN00408,CUST0050,5087.16,2025-01-10,One-time Add-on,Completed,ACH
TXN00409,CUST0050,1450.68,2024-12-27,Upgrade,Completed,Invoice
TXN00410,CUST0050,4966.36,2025-02-18,Subscription,Completed,Invoice
TXN00411,CUST0050,6810.52,2025-10-06,One-time Add-on,Completed,Wire Transfer
TXN00412,CUST0050,5699.94,2025-08-16,One-time Add-on,Completed,Credit Card
TXN00413,CUST0050,-432.21,2024-11-19,Downgrade,Completed,ACH
TXN00414,CUST0050,5077.07,2025-03-02,Subscription,Completed,ACH
TXN00415,CUST0050,6919.88,2025-10-01,Renewal,Completed,Credit Card
TXN00416,CUST0050,-1759.42,2025-03-07,Downgrade,Completed,ACH
TXN00417,CUST0051,-258.85,2023-12-12,Downgrade,Completed,Wire Transfer
TXN00418,CUST0051,1300.66,2023-01-23,Subscription,Completed,Wire Transfer
TXN00419,CUST0051,1506.99,2024-04-23,One-time Add-on,Completed,Wire Transfer
TXN00420,CUST0051,1714.8,2024-09-22,One-time Add-on,Completed,Invoice
TXN00421,CUST0051,525.69,2024-07-26,Upgrade,Pending,Wire Transfer
TXN00422,CUST0051,306.69,2022-12-18,Upgrade,Completed,Wire Transfer
TXN00423,CUST0051,1513.63,2022-04-07,Renewal,Completed,ACH
TXN00424,CUST0051,1744.36,2025-06-20,Renewal,Completed,ACH
TXN00425,CUST0051,-732.2,2025-12-21,Refund,Completed,ACH
TXN00426,CUST0051,1312.96,2023-05-03,Subscription,Completed,ACH
TXN00427,CUST0051,398.6,2024-06-21,Upgrade,Completed,Credit Card
TXN00428,CUST0052,1910.14,2025-05-07,Renewal,Completed,ACH
TXN00429,CUST0052,299.04,2025-08-12,Upgrade,Completed,Invoice
TXN00430,CUST0052,2372.9,2025-12-10,Renewal,Pending,ACH
TXN00431,CUST0052,-572.24,2024-11-14,Refund,Completed,Wire Transfer
TXN00432,CUST0052,981.75,2025-07-12,Upgrade,Completed,ACH
TXN00433,CUST0052,2196.41,2025-12-26,One-time Add-on,Pending,Wire Transfer
TXN00434,CUST0052,2198.91,2025-10-30,Subscription,Pending,ACH
TXN00435,CUST0052,1704.03,2025-10-25,One-time Add-on,Completed,ACH
TXN00436,CUST0052,275.69,2025-06-28,Upgrade,Completed,ACH
TXN00437,CUST0053,1794.01,2024-03-10,Upgrade,Completed,Invoice
TXN00438,CUST0053,9637.58,2024-01-01,One-time Add-on,Completed,Credit Card
TXN00439,CUST0053,-875.3,2024-05-20,Downgrade,Completed,Wire Transfer
TXN00440,CUST0053,1055.32,2024-06-02,Upgrade,Completed,Wire Transfer
TXN00441,CUST0053,8402.61,2024-07-03,One-time Add-on,Completed,Invoice
TXN00442,CUST0053,-1229.22,2024-06-17,Downgrade,Completed,Invoice
TXN00443,CUST0053,11412.97,2024-06-17,Renewal,Completed,ACH
TXN00444,CUST0053,2916.58,2024-03-03,Upgrade,Completed,Wire Transfer
TXN00445,CUST0053,11093.39,2023-12-21,One-time Add-on,Completed,Invoice
TXN00446,CUST0053,-943.09,2024-04-05,Downgrade,Completed,ACH
TXN00447,CUST0053,11399.98,2024-02-28,Renewal,Completed,Invoice
TXN00448,CUST0053,4365.47,2023-12-09,Upgrade,Completed,Invoice
TXN00449,CUST0054,10164.32,2022-07-23,Subscription,Completed,Invoice
TXN00450,CUST0054,-3944.56,2023-02-08,Refund,Completed,ACH
TXN00451,CUST0054,-3821.0,2025-03-02,Refund,Completed,Wire Transfer
TXN00452,CUST0054,12263.54,2025-03-04,Subscription,Completed,Invoice
TXN00453,CUST0054,-3150.79,2025-07-31,Downgrade,Completed,Invoice
TXN00454,CUST0054,3598.18,2023-01-29,Upgrade,Completed,Wire Transfer
TXN00455,CUST0054,9713.62,2023-04-28,One-time Add-on,Completed,ACH
TXN00456,CUST0055,1240.86,2022-12-12,Subscription,Completed,Wire Transfer
TXN00457,CUST0055,295.74,2022-04-21,Upgrade,Completed,Credit Card
TXN00458,CUST0055,1510.46,2024-11-29,Renewal,Completed,Credit Card
TXN00459,CUST0055,1388.85,2025-05-22,Renewal,Completed,Wire Transfer
TXN00460,CUST0055,-491.46,2023-07-21,Refund,Completed,Wire Transfer
TXN00461,CUST0055,1166.76,2022-11-02,Subscription,Completed,Invoice
TXN00462,CUST0055,639.31,2024-05-04,Upgrade,Completed,ACH
TXN00463,CUST0055,1212.71,2022-11-24,One-time Add-on,Completed,Credit Card
TXN00464,CUST0055,-380.84,2024-05-15,Downgrade,Completed,ACH
TXN00465,CUST0056,241.33,2024-09-28,Upgrade,Completed,Invoice
TXN00466,CUST0056,1084.27,2025-11-22,One-time Add-on,Failed,ACH
TXN00467,CUST0056,119.79,2025-05-21,Upgrade,Completed,ACH
TXN00468,CUST0056,-119.35,2023-10-04,Refund,Completed,ACH
TXN00469,CUST0057,8969.9,2025-04-25,Subscription,Completed,Credit Card
TXN00470,CUST0057,10264.21,2025-03-29,Subscription,Completed,Credit Card
TXN00471,CUST0057,7519.76,2025-05-29,Subscription,Completed,Credit Card
TXN00472,CUST0057,10759.3,2025-10-16,Subscription,Completed,Wire Transfer
TXN00473,CUST0057,10292.61,2025-02-23,Subscription,Pending,ACH
TXN00474,CUST0057,8082.0,2025-12-15,Renewal,Completed,Credit Card
TXN00475,CUST0057,-4358.03,2025-05-03,Refund,Pending,Wire Transfer
TXN00476,CUST0058,498.02,2024-11-20,One-time Add-on,Completed,Credit Card
TXN00477,CUST0058,494.87,2024-10-19,One-time Add-on,Completed,ACH
TXN00478,CUST0058,519.66,2025-01-21,Renewal,Completed,Credit Card
TXN00479,CUST0058,523.03,2025-12-16,Renewal,Completed,Invoice
TXN00480,CUST0058,-152.47,2025-03-05,Refund,Completed,Credit Card
TXN00481,CUST0058,220.52,2024-11-30,Upgrade,Completed,ACH
TXN00482,CUST0058,494.55,2025-03-26,Subscription,Completed,Invoice
TXN00483,CUST0058,382.52,2024-10-25,One-time Add-on,Completed,Wire Transfer
TXN00484,CUST0058,-57.06,2025-06-11,Refund,Completed,Credit Card
TXN00485,CUST0059,-1383.27,2024-11-11,Downgrade,Completed,Invoice
TXN00486,CUST0059,6656.59,2024-10-12,One-time Add-on,Failed,Invoice
TXN00487,CUST0059,8004.54,2024-09-23,Subscription,Completed,Wire Transfer
TXN00488,CUST0059,8292.03,2024-09-18,Subscription,Completed,Credit Card
TXN00489,CUST0059,-1248.94,2025-01-07,Downgrade,Completed,Credit Card
TXN00490,CUST0059,-1038.02,2024-08-31,Downgrade,Completed,Credit Card
TXN00491,CUST0059,6536.1,2024-09-13,Subscription,Completed,ACH
TXN00492,CUST0059,-557.81,2025-04-19,Downgrade,Completed,Invoice
TXN00493,CUST0059,-2659.27,2024-11-08,Refund,Completed,Invoice
TXN00494,CUST0059,-1497.83,2024-12-18,Downgrade,Pending,Invoice
TXN00495,CUST0060,382.26,2024-06-02,Renewal,Completed,Wire Transfer
TXN00496,CUST0060,-37.19,2025-08-07,Downgrade,Pending,Credit Card
TXN00497,CUST0060,-56.48,2023-05-31,Refund,Completed,Credit Card
TXN00498,CUST0060,-69.45,2023-11-10,Downgrade,Completed,Wire Transfer
TXN00499,CUST0060,367.5,2023-05-25,Subscription,Completed,Invoice
TXN00500,CUST0060,316.74,2025-06-20,Renewal,Completed,Wire Transfer
TXN00501,CUST0060,146.31,2025-11-23,Upgrade,Completed,Credit Card
TXN00502,CUST0060,-93.23,2023-01-12,Downgrade,Completed,Invoice
TXN00503,CUST0060,-55.46,2024-08-14,Downgrade,Completed,ACH
TXN00504,CUST0060,-155.5,2025-12-23,Refund,Completed,ACH
TXN00505,CUST0060,-28.87,2025-08-11,Downgrade,Completed,Invoice
TXN00506,CUST0060,369.42,2023-06-21,One-time Add-on,Completed,Invoice
TXN00507,CUST0061,8749.72,2023-02-19,Renewal,Completed,Invoice
TXN00508,CUST0061,-1782.23,2023-03-06,Downgrade,Completed,Wire Transfer
TXN00509,CUST0061,7079.36,2022-10-19,Subscription,Completed,Wire Transfer
TXN00510,CUST0061,-2568.76,2022-11-02,Refund,Completed,Wire Transfer
TXN00511,CUST0061,8475.59,2022-11-18,Subscription,Failed,Invoice
TXN00512,CUST0061,9289.21,2022-11-03,Subscription,Completed,Wire Transfer
TXN00513,CUST0061,10158.88,2023-03-07,Subscription,Completed,Wire Transfer
TXN00514,CUST0061,1465.26,2022-07-05,Upgrade,Completed,Credit Card
TXN00515,CUST0061,-3773.88,2022-12-29,Refund,Completed,Invoice
TXN00516,CUST0061,9410.39,2022-09-21,Subscription,Completed,Wire Transfer
TXN00517,CUST0061,8343.48,2022-11-17,One-time Add-on,Completed,Invoice
TXN00518,CUST0062,-143.47,2025-11-28,Refund,Completed,Wire Transfer
TXN00519,CUST0062,927.02,2024-06-09,One-time Add-on,Failed,ACH
TXN00520,CUST0062,-434.62,2025-05-13,Refund,Completed,ACH
TXN00521,CUST0062,119.95,2024-10-11,Upgrade,Failed,Invoice
TXN00522,CUST0062,1105.76,2024-08-09,One-time Add-on,Completed,Credit Card
TXN00523,CUST0063,12505.17,2024-12-04,Subscription,Completed,Invoice
TXN00524,CUST0063,5095.04,2024-11-18,Upgrade,Completed,Wire Transfer
TXN00525,CUST0063,3327.55,2025-02-02,Upgrade,Completed,ACH
TXN00526,CUST0063,-1374.27,2025-01-10,Downgrade,Completed,ACH
TXN00527,CUST0063,12804.42,2025-05-09,Subscription,Completed,ACH
TXN00528,CUST0063,-1257.6,2025-02-20,Downgrade,Failed,Invoice
TXN00529,CUST0063,-3268.02,2024-12-03,Refund,Completed,Invoice
TXN00530,CUST0063,13285.69,2025-05-23,One-time Add-on,Completed,ACH
TXN00531,CUST0063,-1059.01,2024-12-28,Downgrade,Completed,Wire Transfer
TXN00532,CUST0064,2806.27,2025-03-13,Upgrade,Pending,ACH
TXN00533,CUST0064,-737.68,2025-10-22,Downgrade,Completed,ACH
TXN00534,CUST0064,-1919.64,2024-12-24,Refund,Completed,Credit Card
TXN00535,CUST0064,5125.52,2024-10-30,Renewal,Completed,Wire Transfer
TXN00536,CUST0064,-1200.4,2025-04-09,Downgrade,Completed,Credit Card
TXN00537,CUST0064,5744.83,2024-11-26,Renewal,Completed,Wire Transfer
TXN00538,CUST0064,5500.33,2025-07-18,One-time Add-on,Completed,Invoice
TXN00539,CUST0064,5195.34,2025-09-19,Subscription,Pending,Wire Transfer
TXN00540,CUST0064,2823.92,2025-06-19,Upgrade,Pending,Invoice
TXN00541,CUST0064,2329.75,2025-11-17,Upgrade,Pending,Invoice
TXN00542,CUST0065,9784.24,2022-06-25,Subscription,Completed,Credit Card
TXN00543,CUST0065,-3952.07,2022-11-19,Refund,Pending,Wire Transfer
TXN00544,CUST0065,8517.35,2022-11-06,Subscription,Completed,Wire Transfer
TXN00545,CUST0065,10416.98,2022-08-12,One-time Add-on,Completed,ACH
TXN00546,CUST0065,8160.38,2022-09-29,Renewal,Completed,Wire Transfer
TXN00547,CUST0065,-1080.58,2022-10-08,Downgrade,Completed,Invoice
TXN00548,CUST0066,-709.01,2025-03-05,Refund,Completed,Invoice
TXN00549,CUST0066,-221.12,2025-06-16,Refund,Completed,ACH
TXN00550,CUST0066,-340.92,2025-02-21,Downgrade,Completed,Credit Card
TXN00551,CUST0066,1212.15,2025-12-07,One-time Add-on,Completed,Credit Card
TXN00552,CUST0066,478.19,2024-10-18,Upgrade,Completed,Wire Transfer
TXN00553,CUST0066,1707.87,2024-06-19,One-time Add-on,Completed,Invoice
TXN00554,CUST0066,-419.79,2024-02-24,Downgrade,Pending,Wire Transfer
TXN00555,CUST0066,1368.59,2024-05-18,Renewal,Completed,ACH
TXN00556,CUST0066,-270.33,2025-05-10,Refund,Completed,Invoice
TXN00557,CUST0066,665.07,2024-03-21,Upgrade,Completed,Invoice
TXN00558,CUST0066,-336.86,2025-06-12,Refund,Completed,Invoice
TXN00559,CUST0066,1607.51,2024-05-28,Renewal,Completed,Wire Transfer
TXN00560,CUST0067,-191.86,2025-09-01,Refund,Completed,Invoice
TXN00561,CUST0067,474.18,2022-06-12,Subscription,Completed,Invoice
TXN00562,CUST0067,359.59,2025-11-19,Renewal,Completed,Wire Transfer
TXN00563,CUST0067,373.8,2024-01-19,One-time Add-on,Completed,ACH
TXN00564,CUST0067,-121.56,2025-08-15,Refund,Pending,Invoice
TXN00565,CUST0067,-73.28,2024-12-21,Refund,Completed,Wire Transfer
TXN00566,CUST0067,374.19,2023-11-15,Renewal,Completed,Invoice
TXN00567,CUST0067,399.34,2024-05-28,One-time Add-on,Pending,ACH
TXN00568,CUST0067,-44.69,2022-10-16,Downgrade,Completed,ACH
TXN00569,CUST0067,-91.78,2022-07-27,Downgrade,Completed,ACH
TXN00570,CUST0068,399.49,2024-03-05,Renewal,Completed,Invoice
TXN00571,CUST0068,-109.02,2024-08-28,Refund,Completed,ACH
TXN00572,CUST0068,72.92,2023-03-08,Upgrade,Completed,ACH
TXN00573,CUST0068,352.44,2024-07-13,Renewal,Failed,Wire Transfer
TXN00574,CUST0068,327.8,2025-11-28,Renewal,Completed,ACH
TXN00575,CUST0069,2443.17,2025-01-05,Upgrade,Completed,ACH
TXN00576,CUST0069,13508.37,2025-02-15,One-time Add-on,Completed,Credit Card
TXN00577,CUST0069,14450.32,2025-04-07,Renewal,Failed,Invoice
TXN00578,CUST0069,13654.66,2025-07-27,Renewal,Completed,Wire Transfer
TXN00579,CUST0070,405.11,2023-02-21,One-time Add-on,Completed,ACH
TXN00580,CUST0070,245.33,2025-03-31,Upgrade,Pending,Credit Card
TXN00581,CUST0070,148.48,2022-08-20,Upgrade,Completed,Invoice
TXN00582,CUST0070,584.04,2024-09-07,Renewal,Completed,ACH
TXN00583,CUST0070,492.68,2024-01-25,Renewal,Pending,Invoice
TXN00584,CUST0071,2529.56,2025-05-19,Upgrade,Completed,Wire Transfer
TXN00585,CUST0071,774.9,2025-05-26,Upgrade,Completed,Wire Transfer
TXN00586,CUST0071,3098.51,2025-11-04,Upgrade,Completed,Wire Transfer
TXN00587,CUST0071,2020.4,2025-09-30,Upgrade,Completed,ACH
TXN00588,CUST0071,-3275.2,2025-07-16,Refund,Completed,ACH
TXN00589,CUST0071,-2114.55,2025-09-16,Refund,Completed,ACH
TXN00590,CUST0072,9832.94,2024-02-06,Renewal,Completed,ACH
TXN00591,CUST0072,-1791.56,2025-12-04,Downgrade,Failed,Invoice
TXN00592,CUST0072,-1566.62,2024-01-23,Downgrade,Completed,Invoice
TXN00593,CUST0072,-879.67,2025-03-25,Downgrade,Completed,ACH
TXN00594,CUST0072,1547.49,2024-04-17,Upgrade,Completed,ACH
TXN00595,CUST0072,-2888.78,2024-06-02,Refund,Completed,ACH
TXN00596,CUST0073,409.0,2025-02-11,One-time Add-on,Pending,ACH
TXN00597,CUST0073,-102.8,2025-04-14,Downgrade,Pending,Credit Card
TXN00598,CUST0073,-231.02,2024-12-11,Refund,Completed,Wire Transfer
TXN00599,CUST0073,532.13,2025-02-28,Subscription,Completed,Credit Card
TXN00600,CUST0074,-314.42,2025-12-10,Downgrade,Pending,Credit Card
TXN00601,CUST0074,2042.99,2025-06-24,Subscription,Pending,Wire Transfer
TXN00602,CUST0074,1700.87,2025-10-25,Renewal,Completed,Wire Transfer
TXN00603,CUST0074,2110.39,2025-06-21,Subscription,Completed,Invoice
TXN00604,CUST0074,-218.81,2025-02-23,Downgrade,Completed,Invoice
TXN00605,CUST0074,2193.88,2025-02-21,Subscription,Completed,Invoice
TXN00606,CUST0074,-735.91,2025-06-01,Refund,Completed,Credit Card
TXN00607,CUST0074,-481.25,2025-06-08,Downgrade,Completed,Wire Transfer
TXN00608,CUST0074,1639.27,2025-12-23,One-time Add-on,Completed,Wire Transfer
TXN00609,CUST0074,1914.89,2025-09-26,Renewal,Pending,Invoice
TXN00610,CUST0074,2000.05,2025-05-24,One-time Add-on,Completed,Invoice
TXN00611,CUST0075,2216.57,2025-12-05,Renewal,Completed,Credit Card
TXN00612,CUST0075,1113.95,2025-05-13,Upgrade,Completed,ACH
TXN00613,CUST0075,2394.55,2025-04-06,One-time Add-on,Completed,Wire Transfer
TXN00614,CUST0075,-158.89,2025-02-09,Downgrade,Completed,Wire Transfer
TXN00615,CUST0075,2444.41,2023-04-27,Renewal,Completed,ACH
TXN00616,CUST0075,-282.0,2025-06-02,Downgrade,Completed,Credit Card
TXN00617,CUST0075,1919.27,2022-09-27,One-time Add-on,Completed,Credit Card
TXN00618,CUST0075,-833.9,2025-02-02,Refund,Completed,Wire Transfer
TXN00619,CUST0075,1895.72,2023-11-30,One-time Add-on,Completed,Credit Card
TXN00620,CUST0076,452.43,2023-12-12,Renewal,Completed,Invoice
TXN00621,CUST0076,-94.33,2024-06-08,Refund,Completed,Invoice
TXN00622,CUST0076,-117.01,2024-05-08,Refund,Completed,Wire Transfer
TXN00623,CUST0076,351.88,2024-07-01,Renewal,Completed,Wire Transfer
TXN00624,CUST0076,-65.84,2024-06-07,Refund,Completed,Credit Card
TXN00625,CUST0076,320.41,2024-02-06,Subscription,Completed,Invoice
TXN00626,CUST0076,-106.31,2024-04-22,Downgrade,Failed,Invoice
TXN00627,CUST0076,447.69,2024-01-13,One-time Add-on,Completed,Invoice
TXN00628,CUST0076,53.73,2024-05-20,Upgrade,Completed,ACH
TXN00629,CUST0076,429.06,2023-11-25,Subscription,Completed,Credit Card
TXN00630,CUST0076,-84.41,2023-12-20,Downgrade,Completed,Invoice
TXN00631,CUST0077,9763.69,2024-01-31,Subscription,Completed,Invoice
TXN00632,CUST0077,8980.96,2024-09-24,Subscription,Pending,Invoice
TXN00633,CUST0077,-582.48,2024-11-27,Downgrade,Completed,ACH
TXN00634,CUST0077,3477.16,2024-02-11,Upgrade,Completed,Credit Card
TXN00635,CUST0077,8922.42,2024-06-25,Subscription,Completed,Invoice
TXN00636,CUST0077,-2485.24,2024-09-17,Downgrade,Completed,Wire Transfer
TXN00637,CUST0077,-1590.42,2023-08-26,Downgrade,Completed,Invoice
TXN00638,CUST0077,-368.96,2024-03-13,Refund,Completed,Wire Transfer
TXN00639,CUST0077,9623.36,2025-02-05,Subscription,Completed,Invoice
TXN00640,CUST0077,-2181.89,2023-11-16,Downgrade,Completed,Invoice
TXN00641,CUST0077,-585.61,2025-07-03,Downgrade,Completed,ACH
TXN00642,CUST0077,2919.92,2024-11-11,Upgrade,Completed,Wire Transfer
TXN00643,CUST0078,170.13,2024-12-08,Upgrade,Completed,Invoice
TXN00644,CUST0078,-159.99,2025-12-02,Refund,Completed,Invoice
TXN00645,CUST0078,458.42,2025-11-15,Renewal,Completed,Credit Card
TXN00646,CUST0078,-35.96,2025-09-08,Downgrade,Completed,Invoice
TXN00647,CUST0078,-124.91,2024-11-22,Downgrade,Completed,ACH
TXN00648,CUST0078,357.92,2025-01-17,One-time Add-on,Completed,Wire Transfer
TXN00649,CUST0078,-76.73,2025-04-02,Refund,Completed,Credit Card
TXN00650,CUST0078,408.75,2025-11-19,Subscription,Completed,ACH
TXN00651,CUST0078,388.88,2024-12-02,One-time Add-on,Completed,Wire Transfer
TXN00652,CUST0078,178.24,2025-11-07,Upgrade,Completed,Wire Transfer
TXN00653,CUST0078,-197.27,2024-12-18,Refund,Completed,Credit Card
TXN00654,CUST0079,-591.99,2024-12-11,Downgrade,Completed,Credit Card
TXN00655,CUST0079,2126.01,2025-11-28,One-time Add-on,Completed,Credit Card
TXN00656,CUST0079,2042.63,2025-04-17,Subscription,Completed,Credit Card
TXN00657,CUST0079,331.6,2024-04-17,Upgrade,Completed,Invoice
TXN00658,CUST0080,-670.97,2025-12-10,Refund,Completed,Wire Transfer
TXN00659,CUST0080,1296.48,2025-06-25,Renewal,Completed,Invoice
TXN00660,CUST0080,1731.19,2024-07-24,Renewal,Completed,Wire Transfer
TXN00661,CUST0080,1273.43,2025-12-17,Renewal,Completed,Invoice
TXN00662,CUST0080,-524.38,2025-07-22,Refund,Completed,Invoice
TXN00663,CUST0080,1711.01,2025-03-08,Renewal,Completed,Invoice
TXN00664,CUST0080,1706.63,2025-10-30,One-time Add-on,Completed,Credit Card
TXN00665,CUST0080,1691.7,2025-10-14,Renewal,Completed,Credit Card
TXN00666,CUST0080,344.92,2024-10-12,Upgrade,Failed,ACH
TXN00667,CUST0080,1461.54,2025-10-05,Subscription,Completed,ACH
TXN00668,CUST0080,-749.13,2024-09-15,Refund,Completed,Wire Transfer
TXN00669,CUST0080,-414.42,2025-09-20,Downgrade,Completed,Wire Transfer
TXN00670,CUST0081,1332.46,2025-06-27,Subscription,Pending,ACH
TXN00671,CUST0081,-190.36,2025-12-26,Downgrade,Completed,Invoice
TXN00672,CUST0081,536.22,2025-12-25,Upgrade,Completed,Invoice
TXN00673,CUST0081,157.56,2025-04-13,Upgrade,Completed,Invoice
TXN00674,CUST0081,1410.19,2025-03-07,One-time Add-on,Completed,Credit Card
TXN00675,CUST0081,1089.84,2025-09-20,One-time Add-on,Completed,ACH
TXN00676,CUST0081,1362.3,2025-01-13,Subscription,Completed,Wire Transfer
TXN00677,CUST0081,460.26,2025-05-05,Upgrade,Failed,Credit Card
